"Data" "Ano" "Mes" "Dia" "Vazao"
1991-07-27 1991 7 27 21.934
1991-07-28 1991 7 28 22.342
1991-07-29 1991 7 29 21.934
1991-07-30 1991 7 30 21.934
1991-07-31 1991 7 31 21.53
1991-08-01 1991 8 1 21.53
1991-08-02 1991 8 2 21.934
1991-08-03 1991 8 3 21.934
1991-08-04 1991 8 4 21.934
1991-08-05 1991 8 5 21.934
1991-08-06 1991 8 6 21.934
1991-08-07 1991 8 7 21.934
1991-08-08 1991 8 8 21.934
1991-08-09 1991 8 9 21.934
1991-08-10 1991 8 10 21.53
1991-08-11 1991 8 11 21.129
1991-08-12 1991 8 12 21.129
1991-08-13 1991 8 13 20.338
1991-08-14 1991 8 14 20.338
1991-08-15 1991 8 15 21.934
1991-08-16 1991 8 16 23.167
1991-08-17 1991 8 17 21.934
1991-08-18 1991 8 18 22.342
1991-08-19 1991 8 19 21.53
1991-08-20 1991 8 20 21.934
1991-08-21 1991 8 21 21.53
1991-08-22 1991 8 22 21.129
1991-08-23 1991 8 23 21.129
1991-08-24 1991 8 24 20.338
1991-08-25 1991 8 25 20.338
1991-08-26 1991 8 26 19.948
1991-08-27 1991 8 27 19.56
1991-08-28 1991 8 28 19.177
1991-08-29 1991 8 29 18.796
1991-08-30 1991 8 30 18.796
1991-08-31 1991 8 31 18.419
1991-09-01 1991 9 1 18.046
1991-09-02 1991 9 2 21.934
1991-09-03 1991 9 3 22.753
1991-09-04 1991 9 4 21.53
1991-09-05 1991 9 5 23.167
1991-09-06 1991 9 6 20.732
1991-09-07 1991 9 7 19.56
1991-09-08 1991 9 8 19.56
1991-09-09 1991 9 9 19.177
1991-09-10 1991 9 10 18.796
1991-09-11 1991 9 11 18.046
1991-09-12 1991 9 12 18.046
1991-09-13 1991 9 13 18.046
1991-09-14 1991 9 14 17.309
1991-09-15 1991 9 15 17.309
1991-09-16 1991 9 16 17.309
1991-09-17 1991 9 17 17.309
1991-09-18 1991 9 18 27.492
1991-09-19 1991 9 19 22.753
1991-09-20 1991 9 20 20.338
1991-09-21 1991 9 21 20.338
1991-09-22 1991 9 22 24.857
1991-09-23 1991 9 23 24.857
1991-09-24 1991 9 24 22.753
1991-09-25 1991 9 25 24.005
1991-09-26 1991 9 26 31.189
1991-09-27 1991 9 27 34.098
1991-09-28 1991 9 28 40.797
1991-09-29 1991 9 29 30.715
1991-09-30 1991 9 30 26.159
1991-10-01 1991 10 1 37.123
1991-10-02 1991 10 2 41.335
1991-10-03 1991 10 3 41.335
1991-10-04 1991 10 4 34.098
1991-10-05 1991 10 5 42.966
1991-10-06 1991 10 6 32.145
1991-10-07 1991 10 7 29.778
1991-10-08 1991 10 8 30.715
1991-10-09 1991 10 9 48.03
1991-10-10 1991 10 10 42.419
1991-10-11 1991 10 11 32.629
1991-10-12 1991 10 12 30.715
1991-10-13 1991 10 13 28.396
1991-10-14 1991 10 14 27.492
1991-10-15 1991 10 15 25.722
1991-10-16 1991 10 16 24.005
1991-10-17 1991 10 17 22.753
1991-10-18 1991 10 18 21.934
1991-10-19 1991 10 19 24.857
1991-10-20 1991 10 20 23.167
1991-10-21 1991 10 21 22.342
1991-10-22 1991 10 22 22.753
1991-10-23 1991 10 23 21.53
1991-10-24 1991 10 24 19.948
1991-10-25 1991 10 25 19.177
1991-10-26 1991 10 26 18.046
1991-10-27 1991 10 27 17.676
1991-10-28 1991 10 28 17.309
1991-10-29 1991 10 29 17.309
1991-10-30 1991 10 30 16.586
1991-10-31 1991 10 31 16.586
1991-11-01 1991 11 1 18.046
1991-11-02 1991 11 2 21.53
1991-11-03 1991 11 3 34.594
1991-11-04 1991 11 4 57.652
1991-11-05 1991 11 5 46.314
1991-11-06 1991 11 6 32.629
1991-11-07 1991 11 7 29.314
1991-11-08 1991 11 8 25.288
1991-11-09 1991 11 9 25.288
1991-11-10 1991 11 10 49.19
1991-11-11 1991 11 11 54.561
1991-11-12 1991 11 12 44.626
1991-11-13 1991 11 13 32.145
1991-11-14 1991 11 14 27.492
1991-11-15 1991 11 15 31.665
1991-11-16 1991 11 16 33.605
1991-11-17 1991 11 17 47.455
1991-11-18 1991 11 18 42.419
1991-11-19 1991 11 19 37.123
1991-11-20 1991 11 20 32.629
1991-11-21 1991 11 21 30.715
1991-11-22 1991 11 22 31.189
1991-11-23 1991 11 23 28.396
1991-11-24 1991 11 24 24.005
1991-11-25 1991 11 25 23.167
1991-11-26 1991 11 26 21.129
1991-11-27 1991 11 27 20.732
1991-11-28 1991 11 28 22.342
1991-11-29 1991 11 29 20.338
1991-11-30 1991 11 30 19.948
1991-12-01 1991 12 1 23.584
1991-12-02 1991 12 2 48.03
1991-12-03 1991 12 3 46.883
1991-12-04 1991 12 4 40.797
1991-12-05 1991 12 5 33.115
1991-12-06 1991 12 6 29.314
1991-12-07 1991 12 7 24.005
1991-12-08 1991 12 8 22.342
1991-12-09 1991 12 9 22.753
1991-12-10 1991 12 10 40.797
1991-12-11 1991 12 11 85.091
1991-12-12 1991 12 12 85.091
1991-12-13 1991 12 13 65.381
1991-12-14 1991 12 14 51.546
1991-12-15 1991 12 15 50.362
1991-12-16 1991 12 16 52.143
1991-12-17 1991 12 17 38.157
1991-12-18 1991 12 18 40.797
1991-12-19 1991 12 19 57.028
1991-12-20 1991 12 20 56.406
1991-12-21 1991 12 21 66.711
1991-12-22 1991 12 22 57.652
1991-12-23 1991 12 23 76.359
1991-12-24 1991 12 24 51.546
1991-12-25 1991 12 25 39.203
1991-12-26 1991 12 26 34.594
1991-12-27 1991 12 27 34.098
1991-12-28 1991 12 28 39.203
1991-12-29 1991 12 29 108.755
1991-12-30 1991 12 30 91.146
1991-12-31 1991 12 31 73.543
1992-01-01 1992 1 1 61.462
1992-01-02 1992 1 2 70.775
1992-01-03 1992 1 3 70.775
1992-01-04 1992 1 4 80.672
1992-01-05 1992 1 5 127.744
1992-01-06 1992 1 6 141.472
1992-01-07 1992 1 7 104.631
1992-01-08 1992 1 8 85.091
1992-01-09 1992 1 9 58.91
1992-01-10 1992 1 10 53.346
1992-01-11 1992 1 11 70.09
1992-01-12 1992 1 12 58.279
1992-01-13 1992 1 13 50.362
1992-01-14 1992 1 14 43.516
1992-01-15 1992 1 15 40.797
1992-01-16 1992 1 16 47.455
1992-01-17 1992 1 17 59.543
1992-01-18 1992 1 18 140.537
1992-01-19 1992 1 19 260.749
1992-01-20 1992 1 20 171.816
1992-01-21 1992 1 21 123.308
1992-01-22 1992 1 22 114.648
1992-01-23 1992 1 23 104.631
1992-01-24 1992 1 24 425.156
1992-01-25 1992 1 25 709.842
1992-01-26 1992 1 26 547.765
1992-01-27 1992 1 27 181.118
1992-01-28 1992 1 28 166.744
1992-01-29 1992 1 29 188.505
1992-01-30 1992 1 30 169.779
1992-01-31 1992 1 31 142.41
1992-02-01 1992 2 1 121.554
1992-02-02 1992 2 2 107.924
1992-02-03 1992 2 3 98.977
1992-02-04 1992 2 4 93.465
1992-02-05 1992 2 5 95.81
1992-02-06 1992 2 6 105.45
1992-02-07 1992 2 7 100.578
1992-02-08 1992 2 8 90.379
1992-02-09 1992 2 9 81.401
1992-02-10 1992 2 10 74.945
1992-02-11 1992 2 11 91.917
1992-02-12 1992 2 12 79.223
1992-02-13 1992 2 13 68.73
1992-02-14 1992 2 14 62.756
1992-02-15 1992 2 15 63.408
1992-02-16 1992 2 16 60.18
1992-02-17 1992 2 17 57.028
1992-02-18 1992 2 18 53.346
1992-02-19 1992 2 19 51.546
1992-02-20 1992 2 20 52.143
1992-02-21 1992 2 21 49.19
1992-02-22 1992 2 22 46.883
1992-02-23 1992 2 23 45.186
1992-02-24 1992 2 24 44.07
1992-02-25 1992 2 25 42.966
1992-02-26 1992 2 26 41.875
1992-02-27 1992 2 27 64.063
1992-02-28 1992 2 28 62.108
1992-02-29 1992 2 29 81.401
1992-03-01 1992 3 1 89.615
1992-03-02 1992 3 2 67.381
1992-03-03 1992 3 3 53.346
1992-03-04 1992 3 4 49.19
1992-03-05 1992 3 5 48.03
1992-03-06 1992 3 6 47.455
1992-03-07 1992 3 7 42.966
1992-03-08 1992 3 8 41.875
1992-03-09 1992 3 9 41.875
1992-03-10 1992 3 10 44.626
1992-03-11 1992 3 11 51.546
1992-03-12 1992 3 12 48.03
1992-03-13 1992 3 13 45.748
1992-03-14 1992 3 14 46.314
1992-03-15 1992 3 15 50.362
1992-03-16 1992 3 16 44.626
1992-03-17 1992 3 17 40.263
1992-03-18 1992 3 18 39.203
1992-03-19 1992 3 19 38.157
1992-03-20 1992 3 20 39.203
1992-03-21 1992 3 21 38.679
1992-03-22 1992 3 22 37.638
1992-03-23 1992 3 23 34.594
1992-03-24 1992 3 24 34.594
1992-03-25 1992 3 25 34.594
1992-03-26 1992 3 26 34.098
1992-03-27 1992 3 27 33.605
1992-03-28 1992 3 28 33.605
1992-03-29 1992 3 29 33.605
1992-03-30 1992 3 30 32.629
1992-03-31 1992 3 31 32.629
1992-04-01 1992 4 1 32.145
1992-04-02 1992 4 2 31.189
1992-04-03 1992 4 3 31.665
1992-04-04 1992 4 4 34.594
1992-04-05 1992 4 5 32.629
1992-04-06 1992 4 6 31.189
1992-04-07 1992 4 7 30.715
1992-04-08 1992 4 8 30.715
1992-04-09 1992 4 9 34.594
1992-04-10 1992 4 10 69.408
1992-04-11 1992 4 11 66.711
1992-04-12 1992 4 12 57.028
1992-04-13 1992 4 13 50.362
1992-04-14 1992 4 14 42.419
1992-04-15 1992 4 15 34.098
1992-04-16 1992 4 16 32.629
1992-04-17 1992 4 17 34.098
1992-04-18 1992 4 18 33.115
1992-04-19 1992 4 19 32.629
1992-04-20 1992 4 20 31.665
1992-04-21 1992 4 21 31.665
1992-04-22 1992 4 22 37.638
1992-04-23 1992 4 23 52.743
1992-04-24 1992 4 24 59.543
1992-04-25 1992 4 25 44.07
1992-04-26 1992 4 26 40.797
1992-04-27 1992 4 27 40.263
1992-04-28 1992 4 28 50.952
1992-04-29 1992 4 29 43.516
1992-04-30 1992 4 30 40.263
1992-05-01 1992 5 1 37.123
1992-05-02 1992 5 2 36.611
1992-05-03 1992 5 3 39.203
1992-05-04 1992 5 4 35.596
1992-05-05 1992 5 5 34.594
1992-05-06 1992 5 6 33.605
1992-05-07 1992 5 7 32.629
1992-05-08 1992 5 8 55.788
1992-05-09 1992 5 9 43.516
1992-05-10 1992 5 10 36.102
1992-05-11 1992 5 11 35.093
1992-05-12 1992 5 12 33.605
1992-05-13 1992 5 13 31.665
1992-05-14 1992 5 14 30.245
1992-05-15 1992 5 15 36.611
1992-05-16 1992 5 16 43.516
1992-05-17 1992 5 17 46.314
1992-05-18 1992 5 18 38.157
1992-05-19 1992 5 19 32.145
1992-05-20 1992 5 20 34.098
1992-05-21 1992 5 21 34.594
1992-05-22 1992 5 22 34.594
1992-05-23 1992 5 23 31.665
1992-05-24 1992 5 24 30.715
1992-05-25 1992 5 25 30.715
1992-05-26 1992 5 26 29.778
1992-05-27 1992 5 27 29.314
1992-05-28 1992 5 28 28.853
1992-05-29 1992 5 29 28.853
1992-05-30 1992 5 30 27.942
1992-05-31 1992 5 31 27.044
1992-06-01 1992 6 1 26.159
1992-06-02 1992 6 2 26.6
1992-06-03 1992 6 3 26.6
1992-06-04 1992 6 4 26.159
1992-06-05 1992 6 5 26.159
1992-06-06 1992 6 6 25.722
1992-06-07 1992 6 7 25.288
1992-06-08 1992 6 8 25.288
1992-06-09 1992 6 9 25.288
1992-06-10 1992 6 10 25.288
1992-06-11 1992 6 11 24.857
1992-06-12 1992 6 12 24.429
1992-06-13 1992 6 13 24.857
1992-06-14 1992 6 14 25.722
1992-06-15 1992 6 15 26.6
1992-06-16 1992 6 16 25.722
1992-06-17 1992 6 17 24.429
1992-06-18 1992 6 18 24.857
1992-06-19 1992 6 19 25.722
1992-06-20 1992 6 20 26.6
1992-06-21 1992 6 21 31.189
1992-06-22 1992 6 22 29.778
1992-06-23 1992 6 23 31.189
1992-06-24 1992 6 24 27.044
1992-06-25 1992 6 25 25.288
1992-06-26 1992 6 26 24.429
1992-06-27 1992 6 27 24.429
1992-06-28 1992 6 28 24.429
1992-06-29 1992 6 29 24.429
1992-06-30 1992 6 30 24.429
1992-07-01 1992 7 1 23.584
1992-07-02 1992 7 2 23.584
1992-07-03 1992 7 3 23.167
1992-07-04 1992 7 4 22.753
1992-07-05 1992 7 5 23.167
1992-07-06 1992 7 6 23.167
1992-07-07 1992 7 7 23.167
1992-07-08 1992 7 8 23.167
1992-07-09 1992 7 9 24.005
1992-07-10 1992 7 10 31.189
1992-07-11 1992 7 11 28.853
1992-07-12 1992 7 12 30.245
1992-07-13 1992 7 13 29.314
1992-07-14 1992 7 14 27.942
1992-07-15 1992 7 15 26.159
1992-07-16 1992 7 16 25.722
1992-07-17 1992 7 17 24.857
1992-07-18 1992 7 18 23.584
1992-07-19 1992 7 19 22.753
1992-07-20 1992 7 20 22.342
1992-07-21 1992 7 21 21.934
1992-07-22 1992 7 22 22.342
1992-07-23 1992 7 23 21.934
1992-07-24 1992 7 24 21.934
1992-07-25 1992 7 25 21.53
1992-07-26 1992 7 26 24.005
1992-07-27 1992 7 27 24.429
1992-07-28 1992 7 28 23.584
1992-07-29 1992 7 29 22.753
1992-07-30 1992 7 30 22.342
1992-07-31 1992 7 31 21.53
1992-08-01 1992 8 1 21.53
1992-08-02 1992 8 2 20.732
1992-08-03 1992 8 3 20.338
1992-08-04 1992 8 4 20.338
1992-08-05 1992 8 5 20.732
1992-08-06 1992 8 6 23.167
1992-08-07 1992 8 7 21.129
1992-08-08 1992 8 8 21.53
1992-08-09 1992 8 9 20.732
1992-08-10 1992 8 10 20.732
1992-08-11 1992 8 11 19.948
1992-08-12 1992 8 12 19.948
1992-08-13 1992 8 13 19.948
1992-08-14 1992 8 14 20.732
1992-08-15 1992 8 15 22.342
1992-08-16 1992 8 16 24.005
1992-08-17 1992 8 17 22.342
1992-08-18 1992 8 18 20.338
1992-08-19 1992 8 19 20.338
1992-08-20 1992 8 20 20.338
1992-08-21 1992 8 21 20.338
1992-08-22 1992 8 22 20.338
1992-08-23 1992 8 23 20.338
1992-08-24 1992 8 24 20.338
1992-08-25 1992 8 25 20.338
1992-08-26 1992 8 26 19.948
1992-08-27 1992 8 27 19.948
1992-08-28 1992 8 28 19.948
1992-08-29 1992 8 29 19.177
1992-08-30 1992 8 30 18.796
1992-08-31 1992 8 31 18.419
1992-09-01 1992 9 1 18.796
1992-09-02 1992 9 2 18.796
1992-09-03 1992 9 3 18.419
1992-09-04 1992 9 4 18.419
1992-09-05 1992 9 5 18.419
1992-09-06 1992 9 6 22.753
1992-09-07 1992 9 7 40.263
1992-09-08 1992 9 8 89.615
1992-09-09 1992 9 9 58.91
1992-09-10 1992 9 10 45.748
1992-09-11 1992 9 11 36.102
1992-09-12 1992 9 12 29.778
1992-09-13 1992 9 13 27.942
1992-09-14 1992 9 14 28.396
1992-09-15 1992 9 15 30.715
1992-09-16 1992 9 16 27.942
1992-09-17 1992 9 17 26.6
1992-09-18 1992 9 18 26.6
1992-09-19 1992 9 19 25.288
1992-09-20 1992 9 20 25.288
1992-09-21 1992 9 21 24.857
1992-09-22 1992 9 22 24.429
1992-09-23 1992 9 23 24.429
1992-09-24 1992 9 24 24.005
1992-09-25 1992 9 25 22.342
1992-09-26 1992 9 26 22.753
1992-09-27 1992 9 27 27.942
1992-09-28 1992 9 28 66.711
1992-09-29 1992 9 29 104.631
1992-09-30 1992 9 30 64.063
1992-10-01 1992 10 1 41.875
1992-10-02 1992 10 2 34.594
1992-10-03 1992 10 3 32.145
1992-10-04 1992 10 4 37.123
1992-10-05 1992 10 5 45.748
1992-10-06 1992 10 6 39.203
1992-10-07 1992 10 7 34.098
1992-10-08 1992 10 8 30.715
1992-10-09 1992 10 9 36.611
1992-10-10 1992 10 10 61.462
1992-10-11 1992 10 11 70.775
1992-10-12 1992 10 12 46.314
1992-10-13 1992 10 13 37.123
1992-10-14 1992 10 14 34.594
1992-10-15 1992 10 15 32.145
1992-10-16 1992 10 16 29.778
1992-10-17 1992 10 17 27.942
1992-10-18 1992 10 18 26.6
1992-10-19 1992 10 19 25.722
1992-10-20 1992 10 20 24.429
1992-10-21 1992 10 21 27.044
1992-10-22 1992 10 22 37.123
1992-10-23 1992 10 23 33.115
1992-10-24 1992 10 24 31.189
1992-10-25 1992 10 25 28.853
1992-10-26 1992 10 26 27.492
1992-10-27 1992 10 27 26.6
1992-10-28 1992 10 28 25.722
1992-10-29 1992 10 29 24.429
1992-10-30 1992 10 30 38.679
1992-10-31 1992 10 31 34.594
1992-11-01 1992 11 1 38.157
1992-11-02 1992 11 2 34.594
1992-11-03 1992 11 3 32.629
1992-11-04 1992 11 4 33.605
1992-11-05 1992 11 5 172.839
1992-11-06 1992 11 6 206.993
1992-11-07 1992 11 7 181.118
1992-11-08 1992 11 8 138.676
1992-11-09 1992 11 9 99.776
1992-11-10 1992 11 10 82.133
1992-11-11 1992 11 11 77.785
1992-11-12 1992 11 12 70.775
1992-11-13 1992 11 13 59.543
1992-11-14 1992 11 14 62.108
1992-11-15 1992 11 15 73.543
1992-11-16 1992 11 16 55.788
1992-11-17 1992 11 17 60.819
1992-11-18 1992 11 18 131.344
1992-11-19 1992 11 19 75.651
1992-11-20 1992 11 20 85.838
1992-11-21 1992 11 21 63.408
1992-11-22 1992 11 22 53.346
1992-11-23 1992 11 23 58.91
1992-11-24 1992 11 24 122.43
1992-11-25 1992 11 25 76.359
1992-11-26 1992 11 26 60.18
1992-11-27 1992 11 27 55.788
1992-11-28 1992 11 28 107.096
1992-11-29 1992 11 29 72.847
1992-11-30 1992 11 30 57.652
1992-12-01 1992 12 1 50.362
1992-12-02 1992 12 2 50.362
1992-12-03 1992 12 3 57.652
1992-12-04 1992 12 4 59.543
1992-12-05 1992 12 5 54.561
1992-12-06 1992 12 6 50.362
1992-12-07 1992 12 7 45.748
1992-12-08 1992 12 8 42.419
1992-12-09 1992 12 9 61.462
1992-12-10 1992 12 10 50.952
1992-12-11 1992 12 11 42.966
1992-12-12 1992 12 12 139.605
1992-12-13 1992 12 13 214.83
1992-12-14 1992 12 14 132.25
1992-12-15 1992 12 15 116.357
1992-12-16 1992 12 16 74.243
1992-12-17 1992 12 17 67.381
1992-12-18 1992 12 18 66.711
1992-12-19 1992 12 19 79.946
1992-12-20 1992 12 20 85.091
1992-12-21 1992 12 21 88.095
1992-12-22 1992 12 22 80.672
1992-12-23 1992 12 23 72.153
1992-12-24 1992 12 24 59.543
1992-12-25 1992 12 25 53.952
1992-12-26 1992 12 26 56.406
1992-12-27 1992 12 27 50.952
1992-12-28 1992 12 28 50.362
1992-12-29 1992 12 29 47.455
1992-12-30 1992 12 30 70.775
1992-12-31 1992 12 31 47.455
1993-01-01 1993 1 1 49.19
1993-01-02 1993 1 2 42.419
1993-01-03 1993 1 3 39.203
1993-01-04 1993 1 4 46.314
1993-01-05 1993 1 5 59.543
1993-01-06 1993 1 6 58.91
1993-01-07 1993 1 7 66.711
1993-01-08 1993 1 8 62.756
1993-01-09 1993 1 9 64.063
1993-01-10 1993 1 10 60.819
1993-01-11 1993 1 11 52.743
1993-01-12 1993 1 12 47.455
1993-01-13 1993 1 13 45.186
1993-01-14 1993 1 14 41.875
1993-01-15 1993 1 15 38.679
1993-01-16 1993 1 16 36.102
1993-01-17 1993 1 17 35.596
1993-01-18 1993 1 18 40.263
1993-01-19 1993 1 19 62.756
1993-01-20 1993 1 20 50.952
1993-01-21 1993 1 21 45.186
1993-01-22 1993 1 22 49.774
1993-01-23 1993 1 23 67.381
1993-01-24 1993 1 24 79.223
1993-01-25 1993 1 25 66.045
1993-01-26 1993 1 26 50.952
1993-01-27 1993 1 27 42.419
1993-01-28 1993 1 28 39.203
1993-01-29 1993 1 29 36.611
1993-01-30 1993 1 30 36.102
1993-01-31 1993 1 31 34.594
1993-02-01 1993 2 1 33.115
1993-02-02 1993 2 2 32.145
1993-02-03 1993 2 3 30.715
1993-02-04 1993 2 4 29.778
1993-02-05 1993 2 5 33.605
1993-02-06 1993 2 6 41.335
1993-02-07 1993 2 7 38.157
1993-02-08 1993 2 8 34.594
1993-02-09 1993 2 9 31.665
1993-02-10 1993 2 10 30.715
1993-02-11 1993 2 11 30.245
1993-02-12 1993 2 12 29.778
1993-02-13 1993 2 13 29.778
1993-02-14 1993 2 14 29.778
1993-02-15 1993 2 15 27.942
1993-02-16 1993 2 16 27.492
1993-02-17 1993 2 17 32.145
1993-02-18 1993 2 18 34.098
1993-02-19 1993 2 19 30.245
1993-02-20 1993 2 20 28.853
1993-02-21 1993 2 21 27.492
1993-02-22 1993 2 22 27.044
1993-02-23 1993 2 23 28.853
1993-02-24 1993 2 24 30.245
1993-02-25 1993 2 25 29.314
1993-02-26 1993 2 26 29.778
1993-02-27 1993 2 27 41.335
1993-02-28 1993 2 28 63.408
1993-03-01 1993 3 1 73.543
1993-03-02 1993 3 2 79.223
1993-03-03 1993 3 3 50.952
1993-03-04 1993 3 4 42.419
1993-03-05 1993 3 5 34.594
1993-03-06 1993 3 6 32.629
1993-03-07 1993 3 7 33.115
1993-03-08 1993 3 8 34.594
1993-03-09 1993 3 9 33.115
1993-03-10 1993 3 10 33.115
1993-03-11 1993 3 11 37.123
1993-03-12 1993 3 12 45.186
1993-03-13 1993 3 13 41.875
1993-03-14 1993 3 14 59.543
1993-03-15 1993 3 15 48.03
1993-03-16 1993 3 16 38.157
1993-03-17 1993 3 17 36.102
1993-03-18 1993 3 18 35.093
1993-03-19 1993 3 19 34.098
1993-03-20 1993 3 20 32.629
1993-03-21 1993 3 21 38.679
1993-03-22 1993 3 22 44.07
1993-03-23 1993 3 23 45.748
1993-03-24 1993 3 24 40.263
1993-03-25 1993 3 25 35.093
1993-03-26 1993 3 26 32.145
1993-03-27 1993 3 27 32.145
1993-03-28 1993 3 28 33.605
1993-03-29 1993 3 29 53.952
1993-03-30 1993 3 30 44.626
1993-03-31 1993 3 31 42.419
1993-04-01 1993 4 1 39.731
1993-04-02 1993 4 2 42.966
1993-04-03 1993 4 3 55.788
1993-04-04 1993 4 4 75.651
1993-04-05 1993 4 5 66.711
1993-04-06 1993 4 6 53.346
1993-04-07 1993 4 7 43.516
1993-04-08 1993 4 8 41.875
1993-04-09 1993 4 9 53.346
1993-04-10 1993 4 10 74.945
1993-04-11 1993 4 11 74.945
1993-04-12 1993 4 12 42.966
1993-04-13 1993 4 13 41.335
1993-04-14 1993 4 14 40.263
1993-04-15 1993 4 15 39.203
1993-04-16 1993 4 16 39.203
1993-04-17 1993 4 17 38.157
1993-04-18 1993 4 18 36.102
1993-04-19 1993 4 19 35.093
1993-04-20 1993 4 20 33.115
1993-04-21 1993 4 21 33.115
1993-04-22 1993 4 22 32.145
1993-04-23 1993 4 23 32.145
1993-04-24 1993 4 24 33.115
1993-04-25 1993 4 25 33.605
1993-04-26 1993 4 26 33.115
1993-04-27 1993 4 27 33.115
1993-04-28 1993 4 28 32.145
1993-04-29 1993 4 29 31.189
1993-04-30 1993 4 30 30.715
1993-05-01 1993 5 1 31.189
1993-05-02 1993 5 2 29.314
1993-05-03 1993 5 3 28.396
1993-05-04 1993 5 4 27.942
1993-05-05 1993 5 5 28.396
1993-05-06 1993 5 6 27.942
1993-05-07 1993 5 7 28.396
1993-05-08 1993 5 8 27.942
1993-05-09 1993 5 9 27.044
1993-05-10 1993 5 10 26.6
1993-05-11 1993 5 11 26.159
1993-05-12 1993 5 12 25.722
1993-05-13 1993 5 13 25.288
1993-05-14 1993 5 14 25.288
1993-05-15 1993 5 15 25.288
1993-05-16 1993 5 16 25.288
1993-05-17 1993 5 17 25.722
1993-05-18 1993 5 18 27.492
1993-05-19 1993 5 19 26.159
1993-05-20 1993 5 20 26.6
1993-05-21 1993 5 21 26.159
1993-05-22 1993 5 22 25.722
1993-05-23 1993 5 23 25.288
1993-05-24 1993 5 24 25.288
1993-05-25 1993 5 25 25.288
1993-05-26 1993 5 26 24.857
1993-05-27 1993 5 27 24.857
1993-05-28 1993 5 28 24.429
1993-05-29 1993 5 29 24.005
1993-05-30 1993 5 30 23.584
1993-05-31 1993 5 31 29.314
1993-06-01 1993 6 1 27.492
1993-06-02 1993 6 2 29.314
1993-06-03 1993 6 3 30.245
1993-06-04 1993 6 4 27.044
1993-06-05 1993 6 5 26.6
